text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,service_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
愛犬連れは始めてなので、いろいろ心配でしたが、とにかく、いたれり、つくせり、の、愛犬第一の、思いやり溢れる施設に、ビックリフロントの方の親切な接客から始まり、かわいらしいコテージ、清潔な部屋、最高な温泉、そして、種類豊富な、美味しい食事。,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3回ほど利用していますが、お風呂、朝食をいつも楽しみにしています。,1,0,0,0,1,0,0,0,0,0,0,0,0,0
チェックイン16時後外出し、23時にホテルへ戻りましたが布団は敷かれておらず…色々なホテルへ宿泊しますが、自分でベッドメイクしないといけないホテルは初めてです。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
朝食、大浴場も気に入っています。,1,0,0,0,1,0,0,0,0,0,0,0,0,0
しかし、メインとなる出口とは反対側なのでチェックイン後に買い物や観光をする場合には少し歩く必要があります。とは言っても、大した距離じゃないので苦には感じません。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
部屋は十分な広さで、使い捨ての靴磨きや消臭スプレーがあるのは便利です。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
朝食会場も席は十分揃っていて、料理も補充されたらすぐに係りの人が知らせてくれたので何気無い一言は嬉しいものでした。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
トータル的にはとても良いホテルだと感じました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
初めて利用した際、駅から近いこともありますが、お部屋が今まで利用してきたビジネスホテルの中で一番オシャレで綺麗だったこと、従業員の方の対応も良かったことから合計3回、同ホテルを利用させていただきました。,0,0,0,0,0,0,1,0,1,0,0,0,1,0
利用して一番良いなと感じたのは、2Fエレベータ入り口に手書きで当日のお天気がボードに書かれていたのですが、朝食後にエレベータを待っていた際、思わずほっこりとした気持ちになりました。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
トータル的にはとても過ごしやすいホテルですので、また、利用する機会があれば、同ホテルを利用させていただきたいと思います。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
また部屋にバスルームとトイレが別々で用意されているのも良かったです。,0,0,0,0,1,0,0,0,0,0,0,0,1,0
朝食バイキングの料理はとても美味しくいただきましたが、テーブルに予約席予約席と、札が立っていて狭い席しか空いてなくて、ちよっと、嫌な思いをしました。,1,1,0,0,0,0,0,0,0,0,0,1,0,0
ただ、朝食会場のスタッフの方々が元気で明るい雰囲気だったのが良かったです。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
スタッフの対応は勿論、大きなホテルですが、隅々まで清潔感があり何度でも泊まりたいホテルです。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
やや部屋が狭いのと、大浴場がカビ臭く感じたのが残念でした。,0,0,0,0,0,1,0,1,0,0,0,0,0,1
食事は郷土料理が出てきたので、凄く良かった。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
チェックイン前から遊ぶこともでき、満足でした。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
少し，気になったところとして大浴場のガラスの黒カビが朝入浴した時に気になりました．,0,0,0,0,0,1,0,1,0,0,0,0,0,0
部屋も良かったのですが，１点ユニットバスへ行くドアの桟の汚れが気になりました。,0,0,0,0,0,0,0,1,0,0,0,0,1,0
でも，函館駅前で朝食バイキングもあり，金額的には満足いく内容でした。,1,0,0,0,0,0,0,0,1,0,0,0,0,0
朝食はとてもおいしく、部屋も静かで快適でした。,1,0,0,0,0,0,0,0,0,0,0,0,1,0
また機会があれば利用したいです。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
一人旅で訪れた際はオススメの場所です。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
周辺に隠れる飲食や温泉・穴場スポットの情報もあると嬉しいです！,0,0,0,0,0,0,0,1,0,0,0,1,0,0
朝食も美味しく、サービスも良かったです！,1,0,0,0,0,0,1,0,0,0,0,0,0,0
食事（かに料理）と温泉が目的でしたので、両方とも大満足です。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
夕食時のサービスは若い女性の方でしたが、忙しそうにされてましたが大変しかっりした対応で家族全員が気持ちよく過ごすことができました。,0,0,1,0,0,0,1,0,0,0,0,0,0,0
京都駅ビルからも徒歩圏内で朝食ビュッフェもとても美味しかったです。,1,0,0,0,0,0,0,0,1,0,0,0,0,0
料理が改善されないともう泊まることはないと思う。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
評価が高いことにうなずけます。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
食事がよかったし、喫煙ルームでもにおいが少なく快適。,1,0,1,0,0,0,0,0,0,0,0,0,1,0
唯一、フロントまでのエレベータのあるホールが薄汚れていたこと。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
加湿清浄機の水の受け皿は、赤カビだらけ。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
受け皿を見ると、水の中に浮游物と赤カビだらけで、フィルターはヌルヌル。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
洗った受け皿を持って来て、謝りもなく「どうぞ」と渡されたが、フィルターと受け皿の浮きの下は赤カビヌルヌル。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
結局自分でヌルヌルを洗い流しました。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ビュッフェの受付の人は、いらっしゃいませとも、何とも言わない。,0,1,0,1,0,0,0,1,0,0,0,0,0,0
床はタイルでスリッパなく、凄く寒かったです。,0,0,0,0,0,0,0,0,0,0,0,1,0,1
なによりも最初からトイレが臭くて、換気が全くされていませんでした。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
洗面所のドアを開けっ放しにするとニオイで気づくくらいです。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
和室の室内設備は、改善した方が良いと思います。,0,0,0,0,0,0,0,0,0,0,0,1,0,1
正直次回は絶対に利用しません。,0,0,0,0,0,0,0,1,0,0,0,1,0,1
夕食は美味しかったですけど、蟹が細くて薄い…残念でした。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
朝食ブッフェは補充が遅く、スタッフが全然気付いてないように感じました。,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ホテルの製氷機は無いとの事でしたが、お部屋まで運んで頂きました。,0,0,0,0,0,0,1,0,0,0,0,1,0,0
部屋が広くて綺麗で大変満足され、大変感謝されました。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
キレイな部屋で空いている限り、予約したいと思っています。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
朝食、風呂はgoodでした。,1,0,0,0,1,0,0,0,0,0,0,0,0,0
上記以外は、凄く綺麗なホテルで無料の朝食もレベルが高いので満足です。,1,0,0,0,0,0,0,1,0,0,1,0,0,0
食事もバイキングで好みの食べ物が有りとても満足でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
夜の余興も楽しく拝見しました。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
チェックインしてすぐ風呂に行こうと思ったら，部屋の風呂掃除が半端で，歯ブラシが置いてないトラブルがありました。,0,0,0,0,0,1,0,1,0,0,0,1,0,0
全体的には満足ですが、ちょっと淡白かな。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
リゾートということであれば、ホテルや周辺で遊べるアクティビティがもっとあっても良いかと思います。,0,0,0,0,0,0,0,1,0,1,0,1,0,0
立地が不便さありましたが、直ぐに車で迎えに来てくださるので問題はありません。,0,0,0,0,0,0,1,0,0,1,0,0,0,0
外装は綺麗ですが部屋はかなり古い。,0,0,0,0,0,0,0,0,0,0,1,0,0,1
掃除が行き届いてないし洗面所もヒビが入っておりお布団も薄くて翌朝、体が痛かったです。,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ロケーションは抜群だが砂浜ではないので下には降りられません。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
食事も大き目のローストビーフが２枚とカニ入りのうどんとサザエのつぼ焼きなど。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
若い男性には物足りないかも。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
館内は清潔で新しく部屋は広いのでくつろげました。,0,0,0,0,0,0,1,0,0,0,1,0,1,0
食事は種類、量ともに大変満足できました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
明るく綺麗で、何より広くて快適に過ごす事が出来ました。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
周りに何もないので、少々買い込んでいく必要がありますが、静かに過ごせて満足です。,0,0,0,0,0,0,0,0,1,1,1,0,1,0
お料理は沢山あり、満足でしたが、お皿、コップの汚れが残っていたのが気になりました。,1,1,1,1,0,0,0,1,0,0,0,1,0,0
繁忙時間のスタッフ不足はやや感じましたが、親切に対応してくださいました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
客室係の対応も、食事も良かったです。,1,0,1,0,0,0,1,0,0,0,0,0,0,0
気持ち良く過ごすことができました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
９時３０分で終了のため１０分前の入浴はご遠慮くださいと記載してくださるとか入口に終了と表示するとか。,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ですが夕食の料理が・・・プランでズワイガニ蟹付を選んだのにこちらから言わなければ出てこなかった。,0,0,0,1,0,0,0,1,0,0,0,0,0,0
茹でるのに30分程度掛かると聞いたが出てきた蟹はとても冷たかった。,0,0,0,1,0,0,0,1,0,0,0,0,0,0
たぶん解凍しただけだと思うのですが・・・お風呂の景色はとても良かったです。,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3月24日泊ウオッシュトイレの汚れが酷い！,0,0,0,0,0,0,0,1,0,0,0,0,0,1
自分たちも使用したいのでトイレットペーパーで何度もふきとりましたが、落ちません。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
随分前からの汚れでしょうかね？,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ドーミインはどこ泊まっても清潔感があり、接客対応がいいのにとても残念です。（家族もファンです）,0,0,0,0,0,0,0,1,0,0,0,0,0,1
結果、大変満足で迷ったのがうそのようです。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
朝食もビジネスと思えない品ぞろえで大満足でした、1つ自販機の釣り銭が切れていたのか残念、風呂上がり飲み物欲しかった、また広島行く時は、ぜひ利用させていただきます。,1,0,0,0,0,0,0,0,0,0,0,1,0,0
風格高いとても綺麗なホテルでサービスも良くとても快適に過ごせる空間でした。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
格安にてお世話になったにもかかわらず、それ以上のサービスやら食事やらで申し訳ない気持ちにもなりました。,1,0,1,0,0,0,1,0,0,0,0,0,0,0
リーズナブルなのにお部屋が広くておしゃれ、トイレとお風呂が別になっているところが気に入っています。,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ただ今回は掃除があまり行き届いていないように感じました。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
全体的にホコリっぽいお部屋だと感じました。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ありがたいことに、空気清浄機が備え付けられていたので、使用しようと思ったら、空気清浄機の上にもうっすらホコリが・・・。,0,0,0,0,0,0,0,1,0,0,1,1,0,0
すごく素敵なお部屋なので、掃除が行き届いていないのは本当にもったいないと思います。,0,0,0,0,0,0,0,1,0,0,0,0,1,1
いくつか気になる点を書きましたが、多分また大阪に行った時は利用するかと思います。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
雪景色を期待していましたが、それだけはかないませんでした。,0,0,0,0,0,0,0,0,0,1,0,0,0,1
部屋も広く清潔で日当たりも抜群。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
お部屋も広めで温泉も凄く気持ち良かったです。,0,0,0,0,1,0,0,0,0,0,0,0,1,0
食事も素晴らしいですがビュッフェだったのでスペースが狭いため後ろの方が気になりあわててしまいました。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
アメニティも充実しており、チェックアウトこの際栄養ドリンクのサービスがあり驚きました（*^^*）車での移動だったのでありがたかったです。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
大浴場に入れる事だけで満足なので、概ね、仕方ないとあきらめれる所ではありますが、1時まで開いている事が書かれており、入浴前は開いていたため、残念でなりません。,0,0,0,0,1,0,0,0,0,0,0,1,0,0
部屋のアメニティも充実しており、大浴場も素晴らしいです。,0,0,0,0,1,0,0,0,0,0,1,0,0,0
赤沢亭で頂いた夕食は美味しかったですが、唐揚げの油が古く匂いが気になりました。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
朝食は種類も多く美味しく良いですが、時間帯によって混んでいて待たされます。,1,0,0,0,0,0,0,1,0,0,0,0,0,0
温泉は少し歩きますが、ゆっくりできます。,0,0,0,0,1,0,0,0,0,0,0,1,0,0
立地もサービスも気に入っているのですが今回独特の部屋の臭いが気になりました。,0,0,0,0,0,0,1,0,1,0,0,0,0,1
壁紙の接着の匂いだとか最後の答えを頂いてないので連絡いただきたいです。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
来月の予約の際も不安です。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
今回宿泊したお部屋の301号室は広くて景色も良く、専用露天風呂も付いているのでいつでも気兼ねなく好きなときに温泉に浸かることができて本当に良かったです。,0,0,0,0,1,0,0,0,0,0,0,0,1,0
食事はとても美味しくて量も食べきれない程！,1,0,1,0,0,0,0,0,0,0,0,0,0,0
全体的に暗い感じのお宿でした。,0,0,0,0,0,0,0,0,0,0,0,1,0,1
普通車だったのでホテル併設の立体駐車場に入れられないのか聞いてみたら、駐車場の担当者が「入らない！」と無愛想極まりない言葉遣いで、宿泊のスタートから不快な気持ちにさせられた。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
