text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,servis_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
また泊まりたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高評価でお値段も高いので期待していましたが、正直残念すぎました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東京から出張の取引先のお客様に、お勧めしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
時間の都合上、朝食は食べてないのですが次回は是非、食べてみたいという事で次回出張の際も同じホテルを指名します、と仰ってました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
勧めた私も、とてもうれしい気持ちになりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
他の取引先からも宿泊先を頼まれたら、推薦していきます！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また出張の際には泊まりたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松阪に泊まるのが初めてで。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キャビンに一泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
温度計では、30℃を下回ることはありませんでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
熱中症レベルでほぼ寝られませんでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
寝るためだけにみんな泊まってるのに、こんなに高い温度設定は必要でしょうか？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また宿泊したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1月13日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
来月，また湯治に行くのでよろしくお願いします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
子どもの運動会の振替を利用して一泊させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事:夜はフレンチをお願いしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平日ということもあり、全体的に静かに過ごせました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
母と二人で利用。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があったら利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GWにワンコと共に利用させて頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ペット同伴なので仕方ないがウチのワンコが何処からかフードを２個も持ってきた。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハッキリ言ってこれで一人３万５千円は高すぎる。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
二度と行きません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
おすすめのホテルだと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、旅行の際には利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回の旅の1番の目的は大和ミュージアムだったのですが、チェックイン後行きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
こちらもそれほど人は多くなく、じっくりと鑑賞できました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
それほど寒くない日でしたので、夜風が気持ちよかったです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
８／２２?２４で利用させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毎月利用しておりますが、今回はバスなしの部屋を予約。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11階のお部屋でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夕食も朝食もバイキングで、夕食は19時過ぎに魚の解体ショーをやっていたみたいですね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
私たちはホールに入れなくて別のスペースのテーブルで食事をしたので気づきませんでしたが。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また那須に行く際には利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久しぶりに伊東に行きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事の評判のよい宿なども視野に入れていて、かなり迷ったのですが、やはり「大東館」の魅力には勝てずにこちらを利用させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、リピートいたします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
値段の安さと大浴場に惹かれて宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
二世帯家族で初のみちのく旅に利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キャンペーンで格安で利用させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
家族みんな安比高原とこちらホテルが大好きになり、また絶対に東北旅の基点で利用したい！と言っています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本当に良い思い出になりありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また必ず訪れますね！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2年前に続き、2度目の利用です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回の利用で気になった点がいくつかありました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
子供たちも大喜びでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1月27日に宿泊。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
足湯と温泉卵を楽しんでからチェックイン。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゆったり過ごし、日頃のストレスを解消できました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
いつも石垣へ行くときは、利用しております。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12月9日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本当にありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
根絶しない時間帯の利用を勧めます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次も泊まりたいと思わせていただいたホテルでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
１月に２泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長期滞在しても快適に過ごせるホテルです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プレミアムツインに宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初めてこの地域に４月半ばに宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新しい印象で気持ちよく泊まれました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
満足しましたが、気になるところが2点あった。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
いったいあの水の正体は何か。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
仕事で宮崎行く際に利用しております。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回が２度目でしたが気に入ってます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は朝食食べれませんでしたが、すごく気に入ってます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次回は利用したいと考えております。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12月2日に宿泊いたしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
温泉は大涌谷で噴出する蒸気泉から供給されてきているそうで、硫黄の香りがします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事は1階の食事処の個室で掘りごたつとなっています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
最近のお宿は暗い照明が多いですね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宿泊出張の際はほぼリッチモンドホテルにしています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
年末年始をゆっくり過ごせました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GWに家族で泊まりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USJに行く際に利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7月最後の週末に御邪魔させて頂きました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゆっくりと過ごすには最高のお宿でした！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29.30に母の退職祝いで宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11月6日に利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
１泊目は電話で確認したところビュッフェはとても混んでいると聞いて和朝食へ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
２泊目は早起きしてビュッフェに向かったので無事待たずに利用できましたが、店を出る時は大行列が出来ていました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
質量ともに満足です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次の機会にもぜひお世話になりたいホテルです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2度目の宿泊させて頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久しぶりの倉敷。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
最近の旅は、ほとんどドーミーインを利用しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
私どもこの時期キャンプ地巡りをしているので、3年前からこの地を利用しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
来年もまた利用したいと思ったホテルでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
何度かビジネス利用しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
空港からバス利用だと橘通り2丁目。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フロントまでお尋ねするのが。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
部屋設置の端末充電ケーブル。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
とてもいいホテルでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10月末に両親と夫の計4人で一泊利用させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました（*^^*）また機会がありましたらお世話になりたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
数ヶ月前に、宿泊し、凄く気に入ってしまい、リピート宿泊です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、広島へ行く事があったらまた泊まりたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宜しくお願いいたします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があれば利用したいです！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
頂いて持ち帰りました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
機会があれば次回も利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
熊本に訪れる際、また利用したいホテルです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本当にありがとう。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
いいー、旅ができました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三島市ドーミーインに先月予約しましたが。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10月19日八幡平の紅葉を見ながら、利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
さき楽での予約だったため、大変リーズナブルでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
風呂の差があった記憶があります。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
これからも、甲府出張時は、使わせていただきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
主人の誕生日で、以前から気になっていたパセラに家族でお泊りしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
さすがにそれはないと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
いつも利用させてもらっています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
家内と二人で一泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、機会があれば、再度宿泊をしたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は母と一緒に伺いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回もゆっくりできました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
名古屋からの出張で利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用します！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝食を楽しみに行きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次は、大人だけで部屋をランクアップして絶対またきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
よさこい祭りの時は子連れでまた泊まりにいきたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また宜しくお願い致します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また泊まりたい。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大学生の息子が金沢で下宿しており３月で卒業するため、引っ越し作業の為に連泊で利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
結果的には正解でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドーミインはよく利用させてもらっています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回小伝馬町は初めてお世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝食付きでお願いしていましたが、いざ会場に向かおうとしたら朝食券がありません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チェックインの時に忘れたのか？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
無くしたのか？と心配になりながら会場へ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
受付で部屋番号を聞かれ、問題なく朝食会場に入れました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またお世話になります。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
当ホテルは毎年2，3回利用しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
箱根の中で湯本には初めての宿泊。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お名前を確認するのを怠ってしまい非常に残念です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また是非利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
料理は食べ放題のお店的な感じでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一人で思い立っての宿泊でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
廊下で年配の男の店員？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
さんに深々と挨拶頂いたのが一番の思い出です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
来年の家族のお祝い旅行でまた利用させて頂きたいと思いました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お勧めのホテルです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お犬さま歓迎プランで２泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今後もぜひ続けていただけると嬉しいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぜひまたペット同伴で利用させていただきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
喫煙可の客室があり、館内にタバコの販売があるなど今どき珍しい施設でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今年も恒例のしょう和さんへの家族旅行でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台風が心配でしたが、天気もなんとか持ちました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
子ども達も大変なお気に入りで、旅行はしょう和さんに行くことと思っています笑また来年！と言わず、カニの季節にもお世話になりたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3月8日宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大変お世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
出張で初めて利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岡山駅からバスで90分。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
そこからはホテルの無料送迎バスで3分。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用させて頂きたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ですが平均点はあります。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
最近は中華系の観光客が多いのでお粥があるホテルが多いです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
出張の際には、再度利用させて頂きたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
９月15日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
最近は部屋食の温泉があまり無く、バイキングだけどしかたないか…という感じで予約をしたのですが、夕食会場に行ってびっくり。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝鍵の件でお騒がせをして申し訳ありませんでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
機会があればまた利用させて戴きます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初めてニューオオタニさんに泊まらせてもらいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
決して高い宿泊費とは思わないでしょう。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
せっかくなのでと思い、朝食もチェックイン時に優待券を付けてもらいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
「時間内だけど早く出た方が良いのかな」と思ってしまいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チェックイン時の部屋までの案内はなかったですね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
この手のハイクラスホテルではまずありえないかと思いますが。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
よって、総合評価は４とさせてもらいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
両親が旅行で宿泊させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桜が満開になった時期に、妻とその両親と４人で宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
水で調節しましょう。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長野に行った折にはまた訪れたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
１０月４日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドーミーのホテルは、姫路や高崎などで泊まったことがあるので、安心できるものでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
出張で利用させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
快適に過ごせました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、大変リーズナブルで助かりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また是非利用したいと思います！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
特に９品の夕食が。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラッキーでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オープン間もない出雲の系列のホテルがよかったのと、セール価格でしたのでこちらに決めました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があれば利用したいです！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11に初めて利用させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事は朝食付のプランだったので洋食のブュッフェをいただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大変お世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
でも、またリピートしたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幹線通り沿いですがうるさくはないです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3月25日から子供達と祖父母の5人で一泊利用させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
