text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,service_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
温泉の泉質はよかったが、浴室が経年劣化で汚い。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
料理もお刺身は美味しかったが、ほかは手の込んだ感じがしなかった。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
対向車とのすれ違いも難しい崖っぷちの細い山道を行った先にあるまさに秘境の一軒家で、秘湯ファンにはたまらない場所でした。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
お料理も美味しかったのですが、二日目のメニューは初日より品数が少なく、少しネタ切れ？と感じてしまいました。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
少しぬるめではありますがこの時期はちょうど良い。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
駅からもまあ近くて便利でしたが、入り口を隣のホテルの加減で見落としてしまいました。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
新しく、コーヒーサービスもありよかったですが、ハンガーが2つしかなく、コートをかけるだけでいっぱいです。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
地域の食材を見事に調理した料理の数々でしたが、地産地消に縛られない料理も食べてみたいと思いました。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
温泉中心街から少し離れているので静かな立地です。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
レトロな雰囲気を出しながら、ちょっと年期は入ってるけど、丁寧なメンテされています。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
お米もおいしかったのですが、食べ切れませんでした。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
お風呂からの眺めも良いのですが、電車の音が凄く大きくて、最初凄くびっくりでした（笑）スタッフの方たちゎとても親切で良かったです☆,0,0,0,0,1,1,1,0,0,0,0,0,0,0
これだけ夜景が美しい場所ですから立地は仕方ないと思いますが，不便ではあると思います．,0,0,0,0,0,0,0,0,1,1,0,0,0,0
お風呂の湯温がぬるかったのは残念でしたが、目の前に外湯があっだので熱い湯にも入れたので満足です。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
館内は、若干の古さは感じるものの、特に不自由さも感じませんでした。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
贅沢を言えば、フリードリンクはありましたが、ちょっとしたつまみやお菓子がフロントあたりで購入できたらうれしいです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
イカはちょっと乾き気味で、おいしかったですが、それほどインパクトは無。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
館内全体清潔感があり、お風呂は小さいけど窓からは外の雪景色も望め、熱めで気持ちよかった。,0,0,0,0,1,1,1,0,0,0,1,0,0,0
夕食は美味しかったですが時間帯が２つしか選べず、運ばれるペースも遅く、最後は皆眠くなってしまい、会話も少なく終わりました。,0,0,1,1,0,0,0,1,0,0,0,0,0,0
部屋の露天風呂や湯質は良かったですし、宿主親子の感じがとても良かったのですが、前述の内容や他の若いスタッフのアルバイト学生のような対応が残念だったこともあり、帳消しになってしまいました。,0,0,0,0,1,0,1,1,0,0,0,0,0,0
国際通りの近くで便利と思いましたが、寝る時間まで、結構騒がしかったです。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
部屋は改装されておりやや狭いですがスタイリッシュな感じです。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
スタッフさんも1人体制で薄暗い照明でお出迎え感はないです。（スタッフさんの対応は良いです）,0,0,0,0,0,0,1,1,0,0,0,1,0,0
夕食も年配の方ならちょうど良いのかもしれませんがメイン的なものがなく若者（男性）には少ないですね。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
美味しかったのですが、仲居さんも忙しいのか、食事処に人が誰もいなくて、他の方もビールの注文するのにも、待っていた様子でした。,1,1,1,1,0,0,0,1,0,0,0,0,0,0
こじんまりとしたとても居心地のよい空間でしたが、宿泊したお部屋の階段がちょっと急なのが気になったのと、非常灯と外からの明かりがまぶしかったのが気になりました。,0,0,0,0,0,0,0,0,0,0,1,1,1,1
食事も美味しかったのですが、姿造りが鯛だけなのはちょっと期待はずれ。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
駅から遠いですが、きちんとしたホテルで、古いながらもきれいにされているので不快感はないです。,0,0,0,0,0,0,1,0,0,1,1,1,0,0
食事も夕・朝とも質量ともに問題なかったのですが、逆に朝は量が多すぎるくらいでした。,1,1,1,0,0,0,0,0,0,0,0,0,0,0
中庭になるのかな、子供が遊べるようにしてあって良かったと思うが、その場所に喫煙場所があり、考えてないな?と思うところもあった。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
夕食は普通に美味しかったですが、しゃぶしゃぶより子供のメニューにあったヤマメの塩焼きの方がよかったなぁと思いました。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
お風呂は内湯と洗い場は狭いですが、露天風呂は広く、ゆったり出来ました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
建物は古いですが、清潔感はあり必要な設備は整備されていると思います。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
部屋は最上階が故か静かで見晴らしがよく、広さはビジネスなら平均的で寝心地のいいベットだがプレミアム感はない。,0,0,0,0,0,0,0,0,0,0,1,1,1,0
サービス面はオープンしたてということでいささかぎこちない案内ではあるが期待値で4。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
お風呂は洗い場が少なくて待っていたりしましたが、大浴場で旅の疲れを取らせてもらいました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
またウエルカムクッキーは美味しかったのですが部屋にミネラルウオータの1本も欲しかったです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
駐車場はすぐ裏、有料。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
お風呂は熱いけど病みつきになる。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
レトロな建物が好きな人、トイレが外でも構わない人には薦められる宿である。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
食事ですが、郷土色を生かした品が並び、量もたっぷりで米沢牛も三種類も楽しめてよかったのですが、味付けが濃い目で、なんとなく料理法が大雑把で洗練がない感じがあります。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
その点だけがややマイナスですが、全体としてはとてもいい宿です。,1,0,1,1,1,0,1,0,1,0,1,0,1,0
なお全体から受け取る印象は上記のようなものですがスタッフと一対一で話すときちんと丁寧に答えてはもらえます。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
一つ気になった事は、到着時に荷物を預かってくれるのは良いのですが、部屋に運ばれて来るのが遅く、汗をかき早く着替えたかったので困りました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
また、広いお庭は、大人にとって憩いの場であり、子供にとっては遊び場にもなるため、もう少し工夫が欲しいです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
西部林道方面から来たため場所はわかりにくかったですが，反対側から来ると看板があってすぐにわかりました。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
立地は繁華街から近くて便利なのですが、少し路地に入ったところにありちょっと迷いました。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
朝食は少し待ちましたが、パンの種類が多かったのが良かったです。,1,1,0,0,0,0,0,1,0,0,0,0,0,0
温泉は入れず部屋のお風呂に綺麗でしたがあともう少し床の黒ずみがキレイだったら嬉しかったです,0,0,0,0,1,1,1,1,0,0,0,0,0,0
その他古いですが綺麗だったと思います。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
駅から少し遠いが、電車からすぐなのでよかった。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
お風呂からの景色は素晴らしいですが、狭くて２人での利用もやっとといったところです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
スタッフの方もサービスの応対は穏やかですが、基本放置されるのでサービスが行き届いている感じはありません。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
お盆ということもあったので、女湯がそこそこ込んで落ち着かなかったが、炭酸の湯などあり良かった。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
朝食も品数は多くはないですが、十分でした。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
部屋もきれいではありましたが、洗面台に髪の毛が一本あったのは残念。,0,0,0,0,0,0,0,1,0,0,0,0,1,1
一見、内観は吹き抜けで豪華そうだがホテルとしての質が低すぎ女性スタッフは教育良く対応が素晴らしいが男性スタッフは最低。,0,0,0,0,0,0,1,1,0,0,1,0,0,0
部屋は、清浄でしたが、禁煙ルームなのに、タバコ臭が染み付いていました。,0,0,0,0,0,0,1,1,0,0,0,0,1,0
温泉は幾つもあって楽しめましたが、時間帯が細かく分かれていてちょっと不便でした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
駅から少し歩きますが場所はわかりやすいです。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
今回の滞在もとても満足だったところ、強いて意見出しをするならば、資源節約のロハス的な考えからすれば、部屋のアメニティは一人分で十分だったとは思います（コップ、トイレットペーパー、枕などが二人分あり。）。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
プールも思っていたより小規模でしたが、楽しく過ごせました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
朝食はバイキング形式、時間帯により混み合うのが難点ですが、冷汁もあり楽しむ事が出来ました。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
受付の方は良かったし、朝食は美味しかったから、すごく残念。,1,0,0,0,0,1,1,1,0,0,0,1,0,1
トレジャーハントという謎解きの問題がありましたが、結構難しかったです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
大浴場には設置されていたので、家族風呂にもあったらと思いました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
清掃の方や朝食の方達が笑顔で丁寧な対応しているのにフロントがあれでは悲しく残念な気持ちになりました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
室内調度品は最新式ではないものの、利用に不都合はありません。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
お部屋は狭いけど、寝るだけなので問題なし。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
天ぷらは衣が少々厚めで重たいですが、揚げたてなので美味しくいただきました。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
中には丁寧に接客してくれるスタッフの方もいたので、個人の裁量に任せている感が否めません。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
それ以外は大満足のお宿で海水浴場が目の前なので夏も行きたいな?と思います。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
他の方のコメントでフロントの対応が良いとあったので期待していましたが、人によって当たり外れがあるようで、特筆するほどではありませんでした。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
部屋は狭めだった以外はとても過ごしやすかったです。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
建物は、そこそこ古さが目立ちますが、お部屋もゴージャスとかを望まなければ、このお値段では大満足です。,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ベッドのお部屋と和室の部屋の二部屋でしたので、何かの間違いかと思い、再確認してしまいました。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
お部屋の布団はひどく汚れていましたが、フロントへ申し出ると、とっても綺麗なお部屋へ変えて頂けました。,0,0,0,0,0,0,1,1,0,0,0,1,0,0
立地と朝ごはんと夏のプールが好きすぎて、ぜひまたお世話になりたいので、掛布団シーツが変わるといいな！！,1,0,0,0,0,0,0,0,1,0,1,1,0,0
どて煮、きしめん、みそ串カツなど名古屋めしは、県外から来た人には喜ばれると思いますが、ウナギなしのひつまぶしは愛知県人もびっくりでした。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
駅から、遠いですが歩ける距離だし路面電車もあるので問題ないです部屋の窓からは隣のビルの壁しか見えなかった。,0,0,0,0,0,0,0,0,1,1,0,0,0,1
美味しかったのはドレッシングだけ。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
お風呂まで行く途中にある卓球室がまたいい感じの部屋で、時間があればやってみたかったけど、お値段がちょっと高め。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
食事は美味しかったですし、外国人男性の仲居さんは丁寧な接客でしたし、部屋のしつらいもよかったのですが、それらを考慮しても評価１です。,1,0,1,1,0,1,1,1,0,0,0,1,1,0
